Timestamp local time,Payout date,Business ID,Business name,Store ID,Store name,Merchant store ID,Transaction type,Delivery UUID,DoorDash transaction ID,DoorDash order ID,Merchant delivery ID,POS order ID,Channel,Description,Error charges,Adjustments
2025-09-24 06:46:27.754094,2025-10-02,824197,Alberto's Hero Sandwich Spot,1827403,Alberto's Hero Sandwich Spot,NULL,Adjustment,59bc47aa-026f-3001-87d4-b91434d65d03,14689377003,34D65D03,34D65D03,2e3f572e-c5e3-4527-b9f4-b131193a1ab8,Marketplace,NULL,0.00,7.59
2025-10-03 23:46:22.947563,NULL,830385,Antonio's Quesadilla Shack,1833053,Antonio's Quesadilla Shack (240 Sullivan St),NULL,Adjustment,NULL,14788555848,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,7.85
2025-10-03 23:46:23.364097,NULL,724537,Sam's Sandwich Spot,1834080,Sam's Sandwich Spot (265 Bedford Ave),NULL,Adjustment,NULL,14788555915,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,79.72
2025-10-03 23:46:23.404662,NULL,732070,The Juice Affair,1834918,The Juice Affair (240 Sullivan St),NULL,Adjustment,NULL,14788555922,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,76.95
2025-10-03 23:46:23.427608,NULL,667817,Julia's Juice Shack,1834934,Julia's Juice Shack (265 Bedford Ave),NULL,Adjustment,NULL,14788555926,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,44.40
2025-10-03 23:46:23.448714,NULL,321655,Greek Gyro Spot,1834947,Greek Gyro Spot (265 Bedford Ave),NULL,Adjustment,NULL,14788555935,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,24.33
2025-10-03 23:46:23.476015,NULL,550785,Headlines Mexican Spot,1834983,Headlines Mexican Spot (265 Bedford Ave),NULL,Adjustment,NULL,14788555940,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,11.47
2025-10-03 23:46:23.783689,NULL,739023,The Panini Project,1836485,The Panini Project (265 Bedford Ave),NULL,Adjustment,NULL,14788555989,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,56.99
2025-10-03 23:46:27.054449,NULL,739023,The Panini Project,1860319,The Panini Project (59 4th Ave),NULL,Adjustment,NULL,14788556467,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,73.72
2025-10-03 23:46:29.39916,NULL,364278,Salvatore's Parmigiana Sandwiches,1877090,Salvatore's Parmigiana Sandwiches (43 W Flagler St),NULL,Adjustment,NULL,14788556816,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,113.82
2025-10-03 23:46:29.522446,NULL,860103,Sicily's Calzone House,1877353,Sicily's Calzone House (43 W Flagler St),NULL,Adjustment,NULL,14788556829,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,34.00
2025-10-03 20:46:32.939025,NULL,124075,The Sandwich Cafe,1909205,The Sandwich Cafe (2841 E Anaheim St),NULL,Adjustment,NULL,14788557317,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,73.59
2025-10-03 23:46:36.312861,NULL,880375,Olivia's Breakfast Cafe,1973260,Olivia's Breakfast Cafe (226 Newark Ave),NULL,Adjustment,NULL,14788557801,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,25.12
2025-10-03 23:46:39.018421,NULL,879127,Aldo's Wraps Spot,2077780,Aldo's Wraps Spot (589 1st Ave),NULL,Adjustment,NULL,14788558224,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,64.51
2025-10-03 23:46:40.57765,NULL,884547,Princess Panini,2101672,Princess Panini (589 1st Ave),NULL,Adjustment,NULL,14788558467,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,42.74
2025-10-03 23:46:40.646709,NULL,882513,Despicable Wraps,2102745,Despicable Wraps (300 8th Ave),NULL,Adjustment,NULL,14788558478,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,15.59
2025-10-03 20:46:41.610408,NULL,891048,Dangerous Ice Cream,2110247,Dangerous Ice Cream (867 FIllmore Street),NULL,Adjustment,NULL,14788558596,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,93.38
2025-10-05 19:51:00.241285,NULL,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Error Charge,71cab4d0-4a2c-3001-a9f4-40c8385e075d,14807180475,385E075D,NULL,NULL,Marketplace,1 American Glory Flowers incorrect,-48.78,0.00
2025-10-05 14:04:03.523609,NULL,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Error Charge,6c292ef0-5c14-3001-b5a4-9f95d45ea810,14803248493,D45EA810,NULL,NULL,Marketplace,1 Spray Roses Bunch  incorrect,-17.50,0.00
2025-10-03 08:52:18.261365,NULL,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Error Charge,65274f4f-1767-3001-9c25-da5bd4ca2c81,14778989996,D4CA2C81,NULL,NULL,Marketplace,1 Pink Roses & Tulips incorrect,-56.55,0.00
2025-10-02 18:21:53.661742,NULL,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Error Charge,152dd9d3-f94e-3001-98fe-2f091b716fc5,14773620468,1B716FC5,NULL,NULL,Marketplace,1 Bunch of Alstroemeria Flowers incorrect,-17.50,0.00
2025-09-30 03:51:44.102554,NULL,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Adjustment,a32de1a0-fad2-3001-8a6f-41847536e09d,14749737655,7536E09D,NULL,NULL,Marketplace,NULL,0.00,22.04
2025-09-30 00:29:32.597359,NULL,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Error Charge,37f8d28f-5953-3001-be69-422a72bd5d3b,14749205468,72BD5D3B,NULL,NULL,Marketplace,1 Rose & Lily Lemonade Bouquet incorrect,-44.02,0.00
2025-09-27 01:18:43.751368,2025-10-02,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Adjustment,02215fda-bf4d-3001-a1a2-2eda73971ec7,14719280822,73971EC7,NULL,NULL,Marketplace,NULL,0.00,20.85
2025-09-27 01:18:43.71051,2025-10-02,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Adjustment,02215fda-bf4d-3001-a1a2-2eda73971ec7,14719280818,73971EC7,NULL,NULL,Marketplace,NULL,0.00,20.85
2025-09-23 07:44:56.229854,2025-10-02,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Adjustment,13588ab3-cf43-3001-87ce-10a9aa24e7a2,14680482918,AA24E7A2,NULL,NULL,Marketplace,NULL,0.00,58.30
2025-09-22 18:37:23.906668,2025-10-02,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Error Charge,a32de1a0-fad2-3001-8a6f-41847536e09d,14676252594,7536E09D,NULL,NULL,Marketplace,Entirely Wrong Order,-22.04,0.00
2025-09-22 17:43:22.938059,2025-10-02,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Error Charge,b6975727-0751-3001-994f-750f1788b262,14675694926,1788B262,NULL,NULL,Marketplace,1 Rose & Lily Lemonade Bouquet incorrect,-44.02,0.00
2025-09-22 08:44:21.908731,2025-10-02,894492,Flowers Bouquet Shop,2140050,Flowers Bouquet Shop (171 Bleecker St),NULL,Adjustment,f2ba6a9b-90ea-3001-81ba-c6f1f0e5d404,14671795757,F0E5D404,NULL,NULL,Marketplace,NULL,0.00,52.35
2025-10-03 23:46:43.964361,NULL,884547,Princess Panini,2145951,Princess Panini (1741 1st Avenue),NULL,Adjustment,NULL,14788558962,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,37.56
2025-09-29 01:33:29.502065,2025-10-02,884547,Princess Panini,2145951,Princess Panini (1741 1st Avenue),NULL,Adjustment,6d33f27b-3df0-3001-b18d-a7fbd051db18,14740424498,D051DB18,D051DB18,5dbfa8ad-4fc3-4479-b7e3-9948c1bd64fe,Marketplace,NULL,0.00,33.56
2025-10-05 06:27:43.721018,NULL,876963,Rooftop Sandwiches,2145966,Rooftop Sandwiches (169-03 Jamaica Ave),169-03,Error Charge,d38ea1cc-8893-3001-af05-439137f83523,14800832983,37F83523,37F83523,c5e84daa-fc3c-4de9-bbce-72d432d1ab16,Marketplace,1 Southwest Veggie Sandwich incorrect,-18.57,0.00
2025-10-03 23:46:44.002529,NULL,876963,Rooftop Sandwiches,2145966,Rooftop Sandwiches (169-03 Jamaica Ave),169-03,Adjustment,NULL,14788558973,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,19.18
2025-09-25 06:22:37.966091,2025-10-02,876963,Rooftop Sandwiches,2145966,Rooftop Sandwiches (169-03 Jamaica Ave),169-03,Adjustment,60e18f0e-93ad-3001-82fb-1bd207508aff,14698757627,07508AFF,07508AFF,f791d16b-906d-4e82-9a5f-fcede3e96741,Marketplace,NULL,0.00,5.13
2025-10-03 23:46:44.683044,NULL,863183,The Sandwich Vibe,2162544,The Sandwich Vibe (1741 1st Avenue),1741,Adjustment,NULL,14788559087,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,24.45
2025-10-03 23:46:44.704291,NULL,393008,The Omelette Farm,2162874,The Omelette Farm (1741 1st Avenue),1741,Adjustment,NULL,14788559090,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,11.70
2025-10-03 23:46:48.863272,NULL,882513,Despicable Wraps,2230479,Despicable Wraps (1219 1st Avenue),NULL,Adjustment,NULL,14788559733,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,43.25
2025-10-03 23:46:56.364859,NULL,910561,Day N Night Pancakes,2269274,Day N Night Pancakes (Sullivan St),NULL,Adjustment,NULL,14788560798,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,63.20
2025-09-28 16:44:07.217502,2025-10-02,910561,Day N Night Pancakes,2269274,Day N Night Pancakes (Sullivan St),NULL,Error Charge,e2473158-ae3e-3001-8bba-467b399e3a44,14735027476,399E3A44,399E3A44,6aa81981-e4ec-49d0-b4e3-08e225c54350,Marketplace,1 Pancakes with Strawberry incorrect,-6.62,0.00
2025-09-22 08:16:21.415871,2025-10-02,910561,Day N Night Pancakes,2269274,Day N Night Pancakes (Sullivan St),NULL,Adjustment,5e10e4c6-f379-3001-914d-9d4fb966acac,14671730573,B966ACAC,B966ACAC,5726fcd7-1a49-46bd-9361-48e84295bd3a,Marketplace,NULL,0.00,3.00
2025-10-03 23:46:56.642236,NULL,854888,The Dessert Dream,2272718,The Dessert Dream (Hoover Rd),NULL,Adjustment,NULL,14788560848,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,33.34
2025-10-03 23:46:56.734049,NULL,393008,The Omelette Farm,2273066,The Omelette Farm (Sullivan St),NULL,Adjustment,NULL,14788560861,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,45.27
2025-10-03 23:47:42.929769,NULL,908475,Suzanne's Sub Sandwiches,2339943,Suzanne's Sub Sandwiches (2nd Ave),NULL,Adjustment,NULL,14788567474,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,67.01
2025-10-03 23:47:44.940231,NULL,921994,Slapjack Pancakes,2355648,Slapjack Pancakes (E Houston St),NULL,Adjustment,NULL,14788567762,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,34.17
2025-10-03 23:47:45.98556,NULL,911657,Big Belly Paninis,2358047,Big Belly Paninis (Queens Plaza N),NULL,Adjustment,NULL,14788567908,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,41.76
2025-10-03 23:47:46.004127,NULL,882517,Mia's Quesadillas,2359023,Mia's Quesadillas (Queens Plaza N),NULL,Adjustment,NULL,14788567911,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,77.42
2025-09-22 08:09:50.979517,2025-10-02,882517,Mia's Quesadillas,2359023,Mia's Quesadillas (Queens Plaza N),NULL,Adjustment,33876b2d-5f1d-3001-8811-4c34b9c0f145,14671717297,B9C0F145,69574510,7f72c884-175a-4e79-8fba-baee7e843361,Marketplace,NULL,0.00,17.21
2025-10-03 23:47:46.01589,NULL,909362,Toss N' Chop Salad Bar,2359110,Toss N' Chop Salad Bar (Queens Plaza N),NULL,Adjustment,NULL,14788567913,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,8.65
2025-10-03 23:47:46.497585,NULL,917371,Sip On Smoothie,2361507,Sip On Smoothie (Queens Plaza N),NULL,Adjustment,NULL,14788567978,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,104.96
2025-10-03 23:47:52.948744,NULL,281355,The Pasta Brothers,2400705,The Pasta Brothers (265 Bedford Ave),NULL,Adjustment,NULL,14788568913,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,97.86
2025-10-03 23:47:54.416343,NULL,770453,Prime Burger Lounge,2405858,Prime Burger Lounge (Hoover Rd),NULL,Adjustment,NULL,14788569127,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,47.07
2025-10-03 20:48:01.885334,NULL,908591,Daybreak Breakfast Club,2422926,Daybreak Breakfast Club (Washington Blvd),NULL,Adjustment,NULL,14788570142,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,33.32
2025-09-22 06:43:17.080405,2025-10-02,908591,Daybreak Breakfast Club,2422926,Daybreak Breakfast Club (Washington Blvd),NULL,Adjustment,8d8490c7-9bd1-3001-9e5e-1ce55b1e6941,14671978889,5B1E6941,5B1E6941,5ed60b9c-ddb4-4c14-acda-7971687afab1,Marketplace,NULL,0.00,5.00
2025-10-03 23:48:01.908999,NULL,216466,Halal Gyro Lab,2423067,Halal Gyro Lab (W 14th),NULL,Adjustment,NULL,14788570144,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,14.01
2025-10-03 20:48:03.698979,NULL,806739,Super Burrito Bar,2427743,Super Burrito Bar (Washington Blvd),NULL,Adjustment,NULL,14788570426,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,50.49
2025-10-03 22:48:04.071771,NULL,903309,Good Planet Vegan Burgers,2428371,Good Planet Vegan Burgers (Hillcrest Ave),NULL,Adjustment,NULL,14788570529,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,71.96
2025-10-03 22:48:04.097751,NULL,705464,Milkshake And Dessert Bar,2428480,Milkshake And Dessert Bar (Hillcrest Ave),NULL,Adjustment,NULL,14788570541,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,30.34
2025-10-03 22:48:08.161824,NULL,888357,The Burger Passion,2440058,The Burger Passion (Hillcrest Ave),NULL,Adjustment,NULL,14788571210,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,31.75
2025-10-03 23:48:09.672957,NULL,908472,Top Notch Sandwiches,2455636,Top Notch Sandwiches (Smith Rd),NULL,Adjustment,NULL,14788571419,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,18.54
2025-09-29 00:52:54.700608,2025-10-02,908472,Top Notch Sandwiches,2455636,Top Notch Sandwiches (Smith Rd),NULL,Error Charge,64ad0ae0-d10f-3001-bd3f-130713187268,14740271425,13187268,13187268,d4f99050-2515-4e6b-915b-375c2fe20a6d,Marketplace,1 Honey Mustard Chicken Sandwich Roll food quality,-5.30,0.00
2025-09-28 12:08:29.343757,2025-10-02,908472,Top Notch Sandwiches,2455636,Top Notch Sandwiches (Smith Rd),NULL,Error Charge,64ad0ae0-d10f-3001-bd3f-130713187268,14732336550,13187268,13187268,d4f99050-2515-4e6b-915b-375c2fe20a6d,Marketplace,1 Honey Mustard Chicken Sandwich Roll incorrect,-5.31,0.00
2025-10-03 20:48:09.803867,NULL,879129,Carmen's Breakfast Burritos,2455971,Carmen's Breakfast Burritos (N Citrus Ave),NULL,Adjustment,NULL,14788571437,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,47.49
2025-10-03 20:48:13.293542,NULL,910561,Day N Night Pancakes,2458848,Day N Night Pancakes (N Citrus Ave),NULL,Adjustment,NULL,14788571938,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,82.33
2025-10-03 23:48:13.46841,NULL,909362,Toss N' Chop Salad Bar,2459220,Toss N' Chop Salad Bar (Smith Rd),NULL,Adjustment,NULL,14788571973,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,60.59
2025-10-02 21:03:43.208536,NULL,909362,Toss N' Chop Salad Bar,2459220,Toss N' Chop Salad Bar (Smith Rd),NULL,Error Charge,aadb9be2-aae6-3001-9250-16f19c51ec1c,14775872399,9C51EC1C,9C51EC1C,87cd2e7f-640f-4d45-a984-993427539f6d,Marketplace,1 Grilled Chicken Salad missing,-11.94,0.00
2025-10-03 23:48:15.879131,NULL,437175,Papa's Panini,2479531,Papa's Panini (30th St),NULL,Adjustment,NULL,14788572341,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,52.01
2025-09-22 08:11:03.201689,2025-10-02,908656,Big Ease Smoothies,2487028,Big Ease Smoothies (30th St),NULL,Adjustment,48a2c9b6-415b-3001-9e57-faa5cb9de93b,14671719709,CB9DE93B,CB9DE93B,d5ee956d-76cb-48cf-abf8-6bc67dbb5f08,Marketplace,NULL,0.00,8.33
2025-10-03 23:48:18.908782,NULL,957819,Breakfast Sandwich Express,2487370,Breakfast Sandwich Express (30th St),NULL,Adjustment,NULL,14788572747,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,19.50
2025-10-03 23:48:30.923797,NULL,370673,Stella's Pancake Bar,2548384,Stella's Pancake Bar (Broadway),NULL,Adjustment,NULL,14788574477,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,37.63
2025-09-28 15:25:59.745143,2025-10-02,370673,Stella's Pancake Bar,2548384,Stella's Pancake Bar (Broadway),NULL,Error Charge,f28a37b7-604e-3001-97aa-df40e9f36838,14734221936,E9F36838,E9F36838,392ca3dc-c39b-421c-9cd0-59fc96cebe3f,Marketplace,1 2 Pancakes with Sausage missing,-3.39,0.00
2025-10-03 23:48:30.962816,NULL,882513,Despicable Wraps,2548391,Despicable Wraps (Canal St),NULL,Adjustment,NULL,14788574485,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,74.25
2025-10-03 23:48:35.238172,NULL,991906,Coffee Crema Snob,2566101,Coffee Crema Snob (Canal St),NULL,Adjustment,NULL,14788575111,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,3.62
2025-10-03 23:48:36.485487,NULL,995981,Avocado N Toast Snob,2589150,Avocado N Toast Snob (Broadway),NULL,Adjustment,NULL,14788575276,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,23.68
2025-10-03 23:48:38.504257,NULL,1010997,Grandpa's Omelette Crack,2605543,Grandpa's Omelette Crack (Broadway),NULL,Adjustment,NULL,14788575569,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,11.93
2025-09-24 06:21:33.298607,2025-10-02,1010997,Grandpa's Omelette Crack,2605543,Grandpa's Omelette Crack (Broadway),NULL,Adjustment,e0c072b9-a2e0-3001-8b57-b086271ebc1a,14689348454,271EBC1A,271EBC1A,00adf461-963b-496d-b5fe-b1756fe964f2,Marketplace,NULL,0.00,3.81
2025-10-03 23:48:38.568599,NULL,1011001,Twin Peaks Burger,2605686,Twin Peaks Burger (Broadway),NULL,Adjustment,NULL,14788575580,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,82.69
2025-10-03 19:26:16.942931,NULL,1011001,Twin Peaks Burger,2605686,Twin Peaks Burger (Broadway),NULL,Error Charge,a0f4fc33-80c5-3001-bf46-52571cc77778,14784962207,1CC77778,1CC77778,290187e2-4fab-40d1-a306-5756fa67c1ae,Marketplace,1 Cowboy Burger missing,-10.47,0.00
2025-10-03 23:48:46.673478,NULL,932186,Cheesin' with My Mac,2641432,Cheesin' with My Mac (Federal Rd),NULL,Adjustment,NULL,14788576715,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,23.12
2025-09-26 02:16:22.857512,2025-10-02,932186,Cheesin' with My Mac,2641432,Cheesin' with My Mac (Federal Rd),NULL,Error Charge,186d6f8b-3559-3001-841e-f7024eaba73e,14708361869,4EABA73E,4EABA73E,18e7d579-21e0-47bf-9295-61005acd6b4a,Marketplace,1 Mac n' Cheese (16 oz) missing,-5.12,0.00
2025-10-03 23:49:09.049612,NULL,391672,Fiesta Mexican Spot,2849804,Fiesta Mexican Spot (Hillside Ave),2849804,Adjustment,NULL,14788579930,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,30.88
2025-09-25 04:36:07.875322,2025-10-02,329708,Frankie's Burger Bar,2850163,Frankie's Burger Bar (Frederick Douglass Blvd),2850163,Adjustment,e3bcf7d4-e61e-3001-9f46-0fcb097ae672,14698633906,097AE672,097AE672,c6dc761a-3ec9-4789-899b-72b7b394dd4e,Marketplace,NULL,0.00,17.99
2025-10-03 20:49:15.138571,NULL,909362,Toss N' Chop Salad Bar,22921336,Toss N' Chop Salad Bar (Lawrence Expy),22921336,Adjustment,NULL,14788580775,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,55.03
2025-09-23 03:33:00.296034,2025-10-02,909362,Toss N' Chop Salad Bar,22921336,Toss N' Chop Salad Bar (Lawrence Expy),22921336,Error Charge,01e8a970-965d-3001-b41d-eb322dafb41f,14680387951,2DAFB41F,NULL,NULL,Marketplace,1 Caesar Chicken Salad incorrect,-18.63,0.00
2025-10-03 20:49:15.279714,NULL,909362,Toss N' Chop Salad Bar,22921640,Toss N' Chop Salad Bar (N 1st St),22921640,Adjustment,NULL,14788580793,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,10.29
2025-10-03 20:49:30.122151,NULL,903857,Sunrise Coffee Express,22988364,Sunrise Coffee Express (Michelson Dr),22988364,Adjustment,NULL,14788582869,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,1.68
2025-10-03 20:49:30.12226,NULL,693494,Fiona's Breakfast Burrito,22988449,Fiona's Breakfast Burritos (Michelson Dr),22988449,Adjustment,NULL,14788582871,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,137.13
2025-10-03 20:49:30.145999,NULL,823810,The Minister Wraps,22988570,The Minister Wraps (Michelson Dr),22988570,Adjustment,NULL,14788582874,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,3.78
2025-10-03 23:49:31.969355,NULL,308117,Italian Pasta Lounge,22997790,Italian Pasta Lounge (Loudon Rd),22997790,Adjustment,NULL,14788583137,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,52.46
2025-09-30 02:08:27.995249,NULL,308117,Italian Pasta Lounge,22997790,Italian Pasta Lounge (Loudon Rd),22997790,Error Charge,7140a660-41c5-3001-bda2-195c8cb2ed5a,14749550007,8CB2ED5A,8CB2ED5A,5e2e4a51-9487-4ced-8f78-97ea86ae03e9,Marketplace,1 Fried Italian Rice Ball (Arancini) incorrect,-10.63,0.00
2025-09-29 15:08:22.609157,NULL,308117,Italian Pasta Lounge,22997790,Italian Pasta Lounge (Loudon Rd),22997790,Error Charge,7140a660-41c5-3001-bda2-195c8cb2ed5a,14743792845,8CB2ED5A,8CB2ED5A,5e2e4a51-9487-4ced-8f78-97ea86ae03e9,Marketplace,1 Vegetable Alfredo missing,-4.97,0.00
2025-10-03 23:49:33.057773,NULL,844983,Angelo's Wraps Shop,23004572,Angelo's Wraps Shop (Broadway),23004572,Adjustment,NULL,14788583298,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,51.91
2025-10-03 23:49:33.79089,NULL,304917,The Breakfast Dream,23007040,The Breakfast Dream (9th Ave),23007040,Adjustment,NULL,14788583398,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,29.00
2025-09-29 01:34:17.139223,2025-10-02,884551,The Smoothie Squeeze,23007066,The Smoothie Squeeze (450 9th Ave),23007066,Adjustment,d1dbd872-afb6-3001-ab98-0ecf67d55a03,14740427025,67D55A03,67D55A03,58c71c5a-1617-4a82-afce-e8dc6e5959ef,Marketplace,NULL,0.00,19.72
2025-09-22 09:19:14.666822,2025-10-02,884551,The Smoothie Squeeze,23007066,The Smoothie Squeeze (450 9th Ave),23007066,Adjustment,a2dc4e9a-e725-3001-92a2-537b8120241a,14671896180,8120241A,8120241A,a50ad159-ea35-4c3d-a9d3-907439cd33f6,Marketplace,NULL,0.00,39.81
2025-10-03 23:49:33.833565,NULL,349588,Ny Dessert Bar,23007130,NY Dessert Bar (9th Ave),23007130,Adjustment,NULL,14788583407,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,60.78
2025-09-30 14:09:14.606442,NULL,349588,Ny Dessert Bar,23007130,NY Dessert Bar (9th Ave),23007130,Error Charge,b4198bfc-e5da-3001-ae41-ad0edbec249f,14752254634,DBEC249F,DBEC249F,a201b785-362f-4a63-86de-1d937c652ce1,Marketplace,"1 Cherry Cheesecake incorrect
1 Danishes incorrect",-14.43,0.00
2025-10-03 23:49:36.122637,NULL,911655,The Montage Vegetarian,23022912,The Montage Vegetarian (N Broadway),23022912,Adjustment,NULL,14788583756,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,19.19
2025-10-03 23:49:36.387931,NULL,863208,Arif's Mediterranean Grill,23026068,Arifs Mediterranean Grill (Bedford Ave),23026068,Adjustment,NULL,14788583794,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,129.07
2025-10-03 23:49:36.432242,NULL,392318,Penny's Pancakes,23026166,Penny's Pancakes (Bedford Ave),23026166,Adjustment,NULL,14788583802,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,77.20
2025-10-03 23:49:36.435196,NULL,378903,Casa Pasta Ristorante,23026219,Casa Pasta Ristorante (Bedford Ave),23026219,Adjustment,NULL,14788583803,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,93.08
2025-10-03 23:49:36.482679,NULL,884548,Village Quesadilla,23026318,Village Quesadilla (Bedford Ave),23026318,Adjustment,NULL,14788583809,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,107.88
2025-10-03 23:49:38.123578,NULL,349044,Jr's Philly Cheesesteaks,23038686,Jr's Philly Cheesesteaks (Queens Plaza),23038686,Adjustment,NULL,14788584028,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,55.14
2025-10-03 23:49:38.246849,NULL,724520,Amanda's Breakfast Lounge,23038832,Amanda's Breakfast Lounge (Queens Plaza),23038832,Adjustment,NULL,14788584050,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,68.77
2025-10-01 04:52:53.342554,NULL,11080589,Country Southern Diner,23038944,Country Southern Diner (Pennsylvania Ave),23038944,Error Charge,25d574a2-2225-3001-a321-e272a484d2e9,14758991365,A484D2E9,A484D2E9,4ef3607a-2bf0-4505-a4f5-5da25b9150e9,Marketplace,1 Apple Pie incorrect,-5.59,0.00
2025-09-25 19:18:55.006328,2025-10-02,11080589,Country Southern Diner,23038944,Country Southern Diner (Pennsylvania Ave),23038944,Error Charge,b0b46471-bb59-3001-9fe1-5a73ff44c437,14704497097,FF44C437,FF44C437,aea609f5-1937-4d4a-ad97-51830703369f,Marketplace,1 Golden Fish Dinner Bowl missing,-21.32,0.00
2025-09-22 08:50:17.726571,2025-10-02,11080589,Country Southern Diner,23038944,Country Southern Diner (Pennsylvania Ave),23038944,Adjustment,a404c889-29e3-3001-9c9f-4c7147768638,14671810710,47768638,47768638,040a1637-24a1-49b2-b198-554ae6300f0f,Marketplace,NULL,0.00,3.49
